session,task,run,subj,name,stimuli,number,letter,trial.type,cue,number.resp,letter.resp,award,switch,cue.color,target.color,target.color.orig,incentive,iti,acc,rt,resp,cresp,time.cue.onset.abs,time.target.onset.abs,time.rt.abs,time.scan.start,trial.num,time.cue.onset,time.target.onset,time.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off,trial.type.switch
baseline,Cuedts,1,849971,bas_cue_run1_849971,3E,o,v,InCon,l,2,1,,Repeat,red,black,green,Inc,4400,1,965,1,1,373544,378050,379015,84430,20,289.114,293.62,294.585,28.413,274.422,520.417,246.024,492.033,738.028,InConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,1B,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,3200,1,1043,2,2,386743,391250,392293,84430,21,302.313,306.82,307.863,28.413,274.422,520.417,246.024,492.033,738.028,ConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,E3,o,v,InCon,n,2,1,,Switch,red,black,green,Inc,4400,1,959,2,2,398742,403249,404208,84430,22,314.312,318.819,319.778,28.413,274.422,520.417,246.024,492.033,738.028,InConSwitch
baseline,Cuedts,1,849971,bas_cue_run1_849971,2A,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,3200,1,919,1,1,411941,416448,417367,84430,23,327.511,332.018,332.937,28.413,274.422,520.417,246.024,492.033,738.028,ConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,E3,o,v,InCon,n,2,1,,Repeat,red,black,green,Inc,2000,1,795,2,2,423954,428447,429242,84430,24,339.524,344.017,344.812,28.413,274.422,520.417,246.024,492.033,738.028,InConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,A2,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,4400,1,714,1,1,434753,439246,439960,84430,25,350.323,354.816,355.53,28.413,274.422,520.417,246.024,492.033,738.028,ConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,1B,o,c,Con,n,2,2,,Repeat,red,black,black,NoInc,2000,1,1735,2,2,447952,452445,454180,84430,26,363.522,368.015,369.75,28.413,274.422,520.417,246.024,492.033,738.028,ConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,3E,o,v,InCon,n,2,1,,Repeat,red,black,green,Inc,2000,1,962,2,2,458751,463244,464206,84430,27,374.321,378.814,379.776,28.413,274.422,520.417,246.024,492.033,738.028,InConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,6I,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,4400,1,761,1,1,469550,474043,474804,84430,28,385.12,389.613,390.374,28.413,274.422,520.417,246.024,492.033,738.028,ConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,2A,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,4400,1,1461,1,1,482749,487242,488703,84430,29,398.319,402.812,404.273,28.413,274.422,520.417,246.024,492.033,738.028,ConSwitch
baseline,Cuedts,1,849971,bas_cue_run1_849971,5H,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,3200,1,1278,2,2,495949,500442,501720,84430,30,411.519,416.012,417.29,28.413,274.422,520.417,246.024,492.033,738.028,ConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,D4,e,c,InCon,l,1,2,,Repeat,red,black,green,Inc,2000,1,932,2,2,507948,512441,513373,84430,31,423.518,428.011,428.943,28.413,274.422,520.417,246.024,492.033,738.028,InConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,I6,e,v,Con,l,1,1,,Repeat,red,black,black,NoInc,3200,1,1272,1,1,518747,523253,524525,84430,32,434.317,438.823,440.095,28.413,274.422,520.417,246.024,492.033,738.028,ConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,5H,o,c,Con,n,2,2,,Switch,red,black,green,Inc,3200,1,667,2,2,530746,535252,535919,84430,33,446.316,450.822,451.489,28.413,274.422,520.417,246.024,492.033,738.028,ConSwitch
baseline,Cuedts,1,849971,bas_cue_run1_849971,B1,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,4400,1,1157,2,2,542745,547251,548408,84430,34,458.315,462.821,463.978,28.413,274.422,520.417,246.024,492.033,738.028,ConSwitch
baseline,Cuedts,1,849971,bas_cue_run1_849971,A1,o,v,InCon,n,2,1,,Switch,red,black,black,NoInc,2000,1,971,2,2,555944,560450,561421,84430,35,471.514,476.02,476.991,28.413,274.422,520.417,246.024,492.033,738.028,InConSwitch
baseline,Cuedts,1,849971,bas_cue_run1_849971,2A,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,2000,1,1207,1,1,566743,571250,572457,84430,36,482.313,486.82,488.027,28.413,274.422,520.417,246.024,492.033,738.028,ConSwitch
baseline,Cuedts,1,849971,bas_cue_run1_849971,A2,e,v,Con,l,1,1,,,red,black,black,NoInc,2000,1,1067,1,1,607554,612047,613114,84430,37,523.124,527.617,528.684,28.413,274.422,520.417,246.024,492.033,738.028,trial1
baseline,Cuedts,1,849971,bas_cue_run1_849971,6I,e,v,Con,l,1,1,,Repeat,red,black,black,NoInc,3200,1,974,1,1,618353,622846,623820,84430,38,533.923,538.416,539.39,28.413,274.422,520.417,246.024,492.033,738.028,ConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,H5,o,c,Con,l,2,2,,Repeat,red,black,green,Inc,2000,1,1183,2,2,630352,634845,636028,84430,39,545.922,550.415,551.598,28.413,274.422,520.417,246.024,492.033,738.028,ConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,A2,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,2000,1,1600,1,1,641151,645644,647244,84430,40,556.721,561.214,562.814,28.413,274.422,520.417,246.024,492.033,738.028,ConSwitch
baseline,Cuedts,1,849971,bas_cue_run1_849971,B1,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,4400,1,1067,2,2,651950,656443,657510,84430,41,567.52,572.013,573.08,28.413,274.422,520.417,246.024,492.033,738.028,ConSwitch
baseline,Cuedts,1,849971,bas_cue_run1_849971,E3,o,v,InCon,l,2,1,,Repeat,red,black,green,Inc,3200,0,2466,2,1,665149,669642,672108,84430,42,580.719,585.212,587.678,28.413,274.422,520.417,246.024,492.033,738.028,InConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,6I,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,4400,1,2504,1,1,677149,681642,684146,84430,43,592.719,597.212,599.716,28.413,274.422,520.417,246.024,492.033,738.028,ConSwitch
baseline,Cuedts,1,849971,bas_cue_run1_849971,2A,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,4400,1,848,1,1,690348,694854,695702,84430,44,605.918,610.424,611.272,28.413,274.422,520.417,246.024,492.033,738.028,ConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,4D,e,c,InCon,n,1,2,,Repeat,red,black,green,Inc,3200,1,809,1,1,703547,708053,708862,84430,45,619.117,623.623,624.432,28.413,274.422,520.417,246.024,492.033,738.028,InConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,1A,o,v,InCon,n,2,1,,Repeat,red,black,black,NoInc,3200,1,1006,2,2,715546,720052,721058,84430,46,631.116,635.622,636.628,28.413,274.422,520.417,246.024,492.033,738.028,InConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,1B,o,c,Con,n,2,2,,Repeat,red,black,black,NoInc,2000,1,1824,2,2,727545,732051,733875,84430,47,643.115,647.621,649.445,28.413,274.422,520.417,246.024,492.033,738.028,ConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,1B,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,4400,1,941,2,2,738344,742850,743791,84430,48,653.914,658.42,659.361,28.413,274.422,520.417,246.024,492.033,738.028,ConSwitch
baseline,Cuedts,1,849971,bas_cue_run1_849971,4D,e,c,InCon,l,1,2,,Repeat,red,black,green,Inc,3200,1,862,2,2,751543,756049,756911,84430,49,667.113,671.619,672.481,28.413,274.422,520.417,246.024,492.033,738.028,InConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,H5,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,4400,1,1250,2,2,763542,768049,769299,84430,50,679.112,683.619,684.869,28.413,274.422,520.417,246.024,492.033,738.028,ConSwitch
baseline,Cuedts,1,849971,bas_cue_run1_849971,3E,o,v,InCon,l,2,1,,Switch,red,black,green,Inc,3200,1,872,1,1,776741,781248,782120,84430,51,692.311,696.818,697.69,28.413,274.422,520.417,246.024,492.033,738.028,InConSwitch
baseline,Cuedts,1,849971,bas_cue_run1_849971,B1,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,2000,1,920,2,2,788754,793247,794167,84430,52,704.324,708.817,709.737,28.413,274.422,520.417,246.024,492.033,738.028,ConSwitch
baseline,Cuedts,1,849971,bas_cue_run1_849971,3E,o,v,InCon,n,2,1,,Repeat,red,black,green,Inc,2000,1,913,2,2,799553,804046,804959,84430,53,715.123,719.616,720.529,28.413,274.422,520.417,246.024,492.033,738.028,InConRepeat
baseline,Cuedts,1,849971,bas_cue_run1_849971,2A,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,4400,1,600,1,1,810352,814845,815445,84430,54,725.922,730.415,731.015,28.413,274.422,520.417,246.024,492.033,738.028,ConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,E3,o,v,InCon,l,2,1,,,red,black,green,Inc,3200,0,1933,2,1,73099,77592,79525,41990,1,31.109,35.602,37.535,28.403,274.412,520.407,246.014,492.009,738.018,trial1
baseline,Cuedts,2,849971,bas_cue_run2_849971,2A,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,4400,1,807,1,1,85098,89591,90398,41990,2,43.108,47.601,48.408,28.403,274.412,520.407,246.014,492.009,738.018,ConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,1B,o,c,Con,n,2,2,,Repeat,red,black,black,NoInc,2000,1,674,2,2,98298,102791,103465,41990,3,56.308,60.801,61.475,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,A2,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,3200,1,745,1,1,109097,113590,114335,41990,4,67.107,71.6,72.345,28.403,274.412,520.407,246.014,492.009,738.018,ConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,4D,e,c,InCon,l,1,2,,Repeat,red,black,green,Inc,2000,1,895,2,2,121096,125602,126497,41990,5,79.106,83.612,84.507,28.403,274.412,520.407,246.014,492.009,738.018,InConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,A2,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,4400,1,1319,1,1,131895,136401,137720,41990,6,89.905,94.411,95.73,28.403,274.412,520.407,246.014,492.009,738.018,ConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,3E,o,v,InCon,n,2,1,,Repeat,red,black,green,Inc,3200,1,1149,2,2,145094,149600,150749,41990,7,103.104,107.61,108.759,28.403,274.412,520.407,246.014,492.009,738.018,InConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,D4,e,c,InCon,n,1,2,,Repeat,red,black,green,Inc,2000,1,1014,1,1,157093,161600,162614,41990,8,115.103,119.61,120.624,28.403,274.412,520.407,246.014,492.009,738.018,InConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,1B,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,4400,1,964,2,2,167892,172399,173363,41990,9,125.902,130.409,131.373,28.403,274.412,520.407,246.014,492.009,738.018,ConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,2A,e,v,Con,l,1,1,,Repeat,red,black,black,NoInc,4400,1,765,1,1,181091,185598,186363,41990,10,139.101,143.608,144.373,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,6I,e,v,Con,l,1,1,,Repeat,red,black,green,Inc,3200,1,940,1,1,194290,198797,199737,41990,11,152.3,156.807,157.747,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,H5,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,4400,1,796,2,2,206290,210796,211592,41990,12,164.3,168.806,169.602,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,5H,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,2000,1,833,2,2,219502,223995,224828,41990,13,177.512,182.005,182.838,28.403,274.412,520.407,246.014,492.009,738.018,ConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,B2,e,c,InCon,l,1,2,,Switch,red,black,black,NoInc,3200,1,1047,2,2,230301,234794,235841,41990,14,188.311,192.804,193.851,28.403,274.412,520.407,246.014,492.009,738.018,InConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,E3,o,v,InCon,n,2,1,,Switch,red,black,green,Inc,3200,1,1053,2,2,242300,246793,247846,41990,15,200.31,204.803,205.856,28.403,274.412,520.407,246.014,492.009,738.018,InConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,B1,o,c,Con,n,2,2,,Repeat,red,black,black,NoInc,2000,1,844,2,2,254299,258792,259636,41990,16,212.309,216.802,217.646,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,B1,o,c,Con,l,2,2,,Switch,red,black,black,NoInc,2000,1,845,2,2,265099,269592,270437,41990,17,223.109,227.602,228.447,28.403,274.412,520.407,246.014,492.009,738.018,ConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,6I,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,4400,1,1892,1,1,275898,280391,282283,41990,18,233.908,238.401,240.293,28.403,274.412,520.407,246.014,492.009,738.018,ConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,1B,o,c,Con,l,2,2,,,red,black,black,NoInc,4400,1,744,2,2,319095,323601,324345,41990,19,277.105,281.611,282.355,28.403,274.412,520.407,246.014,492.009,738.018,trial1
baseline,Cuedts,2,849971,bas_cue_run2_849971,4D,e,c,InCon,n,1,2,,Switch,red,black,green,Inc,3200,1,1167,1,1,332294,336800,337967,41990,20,290.304,294.81,295.977,28.403,274.412,520.407,246.014,492.009,738.018,InConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,2A,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,2000,1,1350,1,1,344293,348799,350149,41990,21,302.303,306.809,308.159,28.403,274.412,520.407,246.014,492.009,738.018,ConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,B1,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,3200,1,989,2,2,355092,359598,360587,41990,22,313.102,317.608,318.597,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,I6,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,4400,1,1656,1,1,367091,371597,373253,41990,23,325.101,329.607,331.263,28.403,274.412,520.407,246.014,492.009,738.018,ConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,3E,o,v,InCon,l,2,1,,Switch,red,black,green,Inc,3200,1,1279,1,1,380290,384797,386076,41990,24,338.3,342.807,344.086,28.403,274.412,520.407,246.014,492.009,738.018,InConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,D4,e,c,InCon,l,1,2,,Repeat,red,black,green,Inc,2000,0,2974,1,2,392303,396796,399770,41990,25,350.313,354.806,357.78,28.403,274.412,520.407,246.014,492.009,738.018,InConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,1A,o,v,InCon,n,2,1,,Switch,red,black,black,NoInc,4400,1,1177,2,2,403102,407595,408772,41990,26,361.112,365.605,366.782,28.403,274.412,520.407,246.014,492.009,738.018,InConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,A2,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,2000,1,1205,1,1,416301,420794,421999,41990,27,374.311,378.804,380.009,28.403,274.412,520.407,246.014,492.009,738.018,ConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,I6,e,v,Con,l,1,1,,Repeat,red,black,black,NoInc,3200,1,803,1,1,427100,431593,432396,41990,28,385.11,389.603,390.406,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,H5,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,4400,1,999,2,2,439099,443592,444591,41990,29,397.109,401.602,402.601,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,B1,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,2000,1,1118,2,2,452298,456791,457909,41990,30,410.308,414.801,415.919,28.403,274.412,520.407,246.014,492.009,738.018,ConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,2B,e,c,InCon,n,1,2,,Repeat,red,black,black,NoInc,2000,1,968,1,1,463097,467590,468558,41990,31,421.107,425.6,426.568,28.403,274.412,520.407,246.014,492.009,738.018,InConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,2A,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,4400,1,862,1,1,473897,478390,479252,41990,32,431.907,436.4,437.262,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,I6,e,v,Con,n,1,1,,Repeat,red,black,green,Inc,3200,1,1966,1,1,487096,491602,493568,41990,33,445.106,449.612,451.578,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,D4,e,c,InCon,n,1,2,,Repeat,red,black,green,Inc,3200,1,903,1,1,499095,503601,504504,41990,34,457.105,461.611,462.514,28.403,274.412,520.407,246.014,492.009,738.018,InConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,A2,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,2000,1,981,1,1,511094,515600,516581,41990,35,469.104,473.61,474.591,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,5H,o,c,Con,l,2,2,,Switch,red,black,green,Inc,4400,1,1323,2,2,521893,526399,527722,41990,36,479.903,484.409,485.732,28.403,274.412,520.407,246.014,492.009,738.018,ConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,3E,o,v,InCon,n,2,1,,,red,black,green,Inc,3200,1,903,2,2,565090,569596,570499,41990,37,523.1,527.606,528.509,28.403,274.412,520.407,246.014,492.009,738.018,trial1
baseline,Cuedts,2,849971,bas_cue_run2_849971,D4,e,c,InCon,l,1,2,,Switch,red,black,green,Inc,2000,1,2103,2,2,577102,581595,583698,41990,38,535.112,539.605,541.708,28.403,274.412,520.407,246.014,492.009,738.018,InConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,4D,e,c,InCon,l,1,2,,Repeat,red,black,green,Inc,2000,1,733,2,2,587902,592395,593128,41990,39,545.912,550.405,551.138,28.403,274.412,520.407,246.014,492.009,738.018,InConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,1B,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,3200,1,868,2,2,598701,603194,604062,41990,40,556.711,561.204,562.072,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,4D,e,c,InCon,n,1,2,,Switch,red,black,green,Inc,2000,1,719,1,1,610700,615193,615912,41990,41,568.71,573.203,573.922,28.403,274.412,520.407,246.014,492.009,738.018,InConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,1B,o,c,Con,n,2,2,,Repeat,red,black,black,NoInc,4400,1,841,2,2,621499,625992,626833,41990,42,579.509,584.002,584.843,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,H5,o,c,Con,n,2,2,,Repeat,red,black,green,Inc,4400,1,1023,2,2,634698,639191,640214,41990,43,592.708,597.201,598.224,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,A2,e,v,Con,l,1,1,,Switch,red,black,black,NoInc,3200,1,941,1,1,647897,652390,653331,41990,44,605.907,610.4,611.341,28.403,274.412,520.407,246.014,492.009,738.018,ConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,A1,o,v,InCon,l,2,1,,Repeat,red,black,black,NoInc,4400,1,1021,1,1,659896,664403,665424,41990,45,617.906,622.413,623.434,28.403,274.412,520.407,246.014,492.009,738.018,InConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,E3,o,v,InCon,l,2,1,,Repeat,red,black,green,Inc,3200,1,925,1,1,673095,677602,678527,41990,46,631.105,635.612,636.537,28.403,274.412,520.407,246.014,492.009,738.018,InConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,2B,e,c,InCon,l,1,2,,Repeat,red,black,black,NoInc,2000,1,1074,2,2,685094,689601,690675,41990,47,643.104,647.611,648.685,28.403,274.412,520.407,246.014,492.009,738.018,InConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,B1,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,3200,1,749,2,2,695894,700400,701149,41990,48,653.904,658.41,659.159,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,H5,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,4400,1,751,2,2,707893,712399,713150,41990,49,665.903,670.409,671.16,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,B1,o,c,Con,n,2,2,,Switch,red,black,black,NoInc,3200,1,1192,2,2,721092,725598,726790,41990,50,679.102,683.608,684.8,28.403,274.412,520.407,246.014,492.009,738.018,ConSwitch
baseline,Cuedts,2,849971,bas_cue_run2_849971,2A,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,2000,1,597,1,1,733091,737597,738194,41990,51,691.101,695.607,696.204,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,A2,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,2000,1,895,1,1,743890,748397,749292,41990,52,701.9,706.407,707.302,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,6I,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,4400,1,1294,1,1,754703,759196,760490,41990,53,712.713,717.206,718.5,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,2,849971,bas_cue_run2_849971,5H,o,c,Con,n,2,2,,Repeat,red,black,black,NoInc,4400,1,1141,2,2,767902,772395,773536,41990,54,725.912,730.405,731.546,28.403,274.412,520.407,246.014,492.009,738.018,ConRepeat
baseline,Cuedts,1,877168,bas_cue_run1_877168,B1,o,c,Con,n,2,2,,,red,black,black,NoInc,4400,1,1031,2,2,173540,178040,179071,142429,1,31.111,35.611,36.642,28.412,274.413,520.414,246.016,492.017,738.019,trial1
baseline,Cuedts,1,877168,bas_cue_run1_877168,D4,e,c,InCon,n,1,2,,Repeat,red,black,green,Inc,2000,1,891,1,1,186739,191238,192129,142429,2,44.31,48.809,49.7,28.412,274.413,520.414,246.016,492.017,738.019,InConRepeat
baseline,Cuedts,1,877168,bas_cue_run1_877168,B2,e,c,InCon,n,1,2,,Repeat,red,black,black,NoInc,2000,1,1348,1,1,197537,202037,203385,142429,3,55.108,59.608,60.956,28.412,274.413,520.414,246.016,492.017,738.019,InConRepeat
baseline,Cuedts,1,877168,bas_cue_run1_877168,1A,o,v,InCon,l,2,1,,Switch,red,black,black,NoInc,4400,1,742,1,1,208336,212852,213594,142429,4,65.907,70.423,71.165,28.412,274.413,520.414,246.016,492.017,738.019,InConSwitch
baseline,Cuedts,1,877168,bas_cue_run1_877168,5H,o,c,Con,l,2,2,,Repeat,red,black,black,NoInc,3200,1,666,2,2,221551,226050,226716,142429,5,79.122,83.621,84.287,28.412,274.413,520.414,246.016,492.017,738.019,ConRepeat
baseline,Cuedts,1,877168,bas_cue_run1_877168,4D,e,c,InCon,n,1,2,,Switch,red,black,green,Inc,3200,1,2077,1,1,233549,238049,240126,142429,6,91.12,95.62,97.697,28.412,274.413,520.414,246.016,492.017,738.019,InConSwitch
baseline,Cuedts,1,877168,bas_cue_run1_877168,I6,e,v,Con,n,1,1,,Repeat,red,black,black,NoInc,4400,1,817,1,1,245548,250047,250864,142429,7,103.119,107.618,108.435,28.412,274.413,520.414,246.016,492.017,738.019,ConRepeat
baseline,Cuedts,1,877168,bas_cue_run1_877168,6I,e,v,Con,n,1,1,,Repeat,red,black,green,Inc,2000,1,1266,1,1,258746,263245,264511,142429,8,116.317,120.816,122.082,28.412,274.413,520.414,246.016,492.017,738.019,ConRepeat
baseline,Cuedts,1,877168,bas_cue_run1_877168,E3,o,v,InCon,l,2,1,,Switch,red,black,green,Inc,3200,1,1568,1,1,269544,274044,275612,142429,9,127.115,131.615,133.183,28.412,274.413,520.414,246.016,492.017,738.019,InConSwitch
baseline,Cuedts,1,877168,bas_cue_run1_877168,D4,e,c,InCon,l,1,2,,Repeat,red,black,green,Inc,2000,0,0,,2,281543,286042,0,142429,10,139.114,143.613,-142.429,28.412,274.413,520.414,246.016,492.017,738.019,InConRepeat
baseline,Cuedts,1,877168,bas_cue_run1_877168,2A,e,v,Con,n,1,1,,Switch,red,black,black,NoInc,3200,1,767,1,1,292341,296841,297608,142429,11,149.912,154.412,155.179,28.412,274.413,520.414,246.016,492.017,738.019,ConSwitch
