parcel,estimate,se,df,statistic,p.value,term,p.fdr,network
RH_DorsAttn_Post_7,-0.0174777171870643,0.0631615437582415,51.9999519675615,-0.276714534621927,0.783096276918518,(Intercept),0.862916007623711,DorsAttn
RH_DorsAttn_Post_8,0.206722260832021,0.072140718132836,51.9999943317368,2.86554204314093,0.00599428981900775,(Intercept),0.022408560071057,DorsAttn
RH_DorsAttn_Post_9,0.0942238941373468,0.0661553917085589,51.9996554907196,1.42428140328215,0.160338822872734,(Intercept),0.271760716733447,DorsAttn
RH_DorsAttn_Post_10,0.200527438475779,0.0699463971311417,51.9999997327435,2.86687301562957,0.00597261716409206,(Intercept),0.022408560071057,DorsAttn
RH_DorsAttn_Post_11,0.151807009849557,0.0717913692836702,51.999950509705,2.11455793870875,0.0392801950636658,(Intercept),0.0952247153058565,DorsAttn
RH_DorsAttn_Post_12,0.108638354578101,0.0682491472185788,51.9999995394137,1.59179065241898,0.11749331106776,(Intercept),0.219613665547216,DorsAttn
RH_DorsAttn_Post_13,-0.0358073699860074,0.0539630374631398,51.9999971834628,-0.663553640961486,0.509907294941919,(Intercept),0.646634132700815,DorsAttn
RH_DorsAttn_Post_14,0.127644593481016,0.0619182758737029,51.999726108463,2.06150109446487,0.044270603242064,(Intercept),0.102954891260614,DorsAttn
RH_DorsAttn_Post_15,0.192242990164755,0.0638769053231996,51.9999523792071,3.0095852200738,0.00402827691489461,(Intercept),0.0173259222146005,DorsAttn
RH_DorsAttn_Post_16,0.167497193049159,0.0642257083564538,51.9999533709547,2.60794621554886,0.0118619117350437,(Intercept),0.0381774294106134,DorsAttn
RH_DorsAttn_Post_17,0.070124732738926,0.0621339151550784,51.9999503157002,1.1286063748583,0.26424401683828,(Intercept),0.401892040818677,DorsAttn
RH_DorsAttn_Post_18,0.0248390020634857,0.0523362401913146,51.9999977908622,0.474604250757925,0.63705624541495,(Intercept),0.745095023877134,DorsAttn
RH_DorsAttn_Post_19,0.120215179648578,0.0676402245368081,51.9999520648302,1.77727351545323,0.0813719878887851,(Intercept),0.169207673624633,DorsAttn
